batch_id,guid,wait_msecs,before_cpuutil_max,before_harddpf_max,before_diskutil_max,target,chassistype,ram,os,#ofcores,age_category,graphicscardclass,processornumber,cpucode,persona
20201123-190230,a630d019c3594fbea50379e5f1aa0c43,1098,29.7057216828254,7.592622612784668,12.025898199433982,1,Desktop,16,Win10,4,5,Low-Midrange Graphics Cards,22,i5-4690K,Casual User
20200714-200232,19793579f55d4998ac7d8f01f9d9e670,2937,7.08728135550634,8.628970796514448,11.976429549835272,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Office/Productivity
20200831-200228,048830a1708743dfb81bcd8c07e39911,4199,34.6825332598291,8.956929397594342,17.284751328806568,2,Notebook,4,Win10,2,0,Low-Midrange Graphics Cards,14,i3-7020U,Casual User
20200723-200228,0505eaafadca452cb394b6932fcfea50,1499,85.077164969424,10.57584140206756,13.92213368670586,1,Notebook,20,Win10,2,3,Low-Midrange Graphics Cards,14,i7-6600U,Communication
20200219-200439,0548efcaa9724891aada9aec59bb1bb6,1201,15.9306433032678,8.33009279158224,11.688584684124223,1,Desktop,8,Win10,2,1,,14,G5400,Web User
20201224-190228,8d83f54d89234721a4cf97fce9c41cee,3193,58.2440238591901,11.494961440838026,16.278039190616116,1,Notebook,8,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Web User
20200613-200227,c9e1faa1abd34acfa47f89777497d10f,2800,21.561050448212296,8.851661725368222,15.612307826750081,1,Desktop,16,Win10,2,6,Low-End Graphics Cards,22,i5-4250U,Office/Productivity
20200603-200227,0490ee9d156949eaafcc8979b751b89c,1699,9.661253261387268,9.692918676410805,13.105285277507633,1,Intel NUC/STK,16,Win10,4,1,Office-Class Graphics Cards,14,i7-8705G,Web User
20200301-200227,89aaff993a9e429294b45705dbf4c5f6,1113,18.6004377880313,8.477501403378731,13.215300369182575,1,Notebook,16,Win10,2,3,Mid-Range Graphics Cards,14,i5-6200U,Web User
20200827-200232,0555fdfd6967459190ca2b700247212b,5700,26.6338625767751,9.416395256687546,15.490455497266277,3,Notebook,8,Win10,4,2,Mid-Range Graphics Cards,14,i5-7300HQ,Gamer
20200814-200214,05150014058e401abd5e910fb06f5b24,1600,54.32315808726211,8.363613763459078,13.100224427897084,1,Desktop,16,Win10,6,1,,14,i5-9600K,Casual Gamer
20201022-200229,07e9f14054ff494b88f8cfcb5a80888c,1411,17.8889347601442,8.83355645008174,14.52775623533749,1,Desktop,4,Win10,2,2,Office-Class Graphics Cards,14,i3-7100,Casual User
20200902-200251,064c9239bba648c9b4336850bb70785c,2000,8.627459587044418,9.237055626442821,12.835013343188269,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8400H,Web User
20200924-200228,0121379f76714a03823c02777d689676,3100,20.6496017974587,8.793792159119102,15.42888272457483,1,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20200403-210220,ceccbd03e3eb4bf295b3d8cc146d911b,2400,27.875259102704398,9.829169954640262,13.491934583588533,1,Desktop,8,Win10,4,6,Low-Midrange Graphics Cards,22,i5-3340S,Web User
20201003-200228,e7f7eb04398a47d8808fca9e34099df5,1517,22.8529782533877,7.8932934974434295,12.575637765141614,1,Desktop,16,Win10,4,6,,22,i5-3470,Casual Gamer
20201027-200230,e37bd5f3a22c441581b642a512313f12,3300,6.89507507931195,9.998431718662268,13.892069734297234,2,Notebook,8,Win10,4,4,Mid-Range Graphics Cards,22,i7-4720HQ,Casual Gamer
20200911-200240,7f0a0cc213354237888389adf1388ef4,1694,53.2557201441139,9.768604036741166,15.417869915652782,1,Intel NUC/STK,8,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Win Store App User
20200307-200513,0946987050634f0485426270c721d04b,5298,56.2521611432395,10.647280985427752,16.383776069817387,2,Notebook,8,Win10,4,2,Mid-Range Graphics Cards,14,i5-7300HQ,Casual User
20201016-200228,691650513e654fc1bbdc3e58f8d24004,1016,24.5955553814792,9.67186698782826,13.067871233778629,1,Notebook,16,Win10,4,5,Mid-Range Graphics Cards,22,i7-4710MQ,Web User
20201110-190233,843f415c64234bc0b6308c5d74dc2d84,1306,5.97936738770226,8.229064998490994,11.380710968273688,1,Notebook,8,Win10,2,5,Office-Class Graphics Cards,22,i3-4030U,Web User
20200429-200228,0e9ade05864c40089f1a1c5dd7d63afb,1600,8.78113748566005,8.08488188178994,13.723149725586136,1,Notebook,16,Win10,6,1,Mid-Range Graphics Cards,14,i7-8750H,Office/Productivity
20200427-210231,b6f578d706e84b87bba82e6b7bc91659,1201,56.797974195495996,9.388538871884876,12.656315144622658,1,Notebook,4,Win10,2,4,Low-End Graphics Cards,14,i5-5200U,Communication
20201016-200228,f9eb09d34a1249adbc1a90cd58057111,1502,8.16354771586721,8.954418077235598,11.795183427211525,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8550U,Communication
20200420-210234,b10402fb9c6043d29e3936ef570d81d0,2406,38.9017433925926,10.303662041724964,17.393272065578145,1,Desktop,12,Win10,4,6,Low-End Graphics Cards,22,i5-4440,Win Store App User
20200920-200235,0552c725b07a49459281c9d2821c7f39,4300,53.5639392493095,12.08390606299865,10.924221136385809,2,Desktop,16,Win10,6,2,,14,i7-7800X,Casual Gamer
20200411-210228,dd65ca29ea894d56beb6c757e432d2b8,2599,37.2776783906706,10.293454441906205,16.752047704253137,1,Notebook,8,Win10,2,4,Low-End Graphics Cards,14,i7-5500U,Casual Gamer
20200525-200228,4e64b19c64c84ce69a380e0789517b81,2100,12.3828540562301,7.441164241538661,12.970734842875848,1,Desktop,12,Win10,4,6,Low-Midrange Graphics Cards,45,X3450,Web User
20200829-200229,897001bcbcf54a55ba2ef873590a0ba8,1621,25.1330577371879,9.997975326824395,13.851878559500907,1,Intel NUC/STK,8,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7567U,Communication
20200131-200229,057c2c88df02450d99cbab0d7808f1f2,4191,17.9161767937389,9.452828715219216,14.880912519908255,2,Desktop,8,Win10,6,1,Low-Midrange Graphics Cards,14,i5-8500,Web User
20201009-200236,069439fc8eb14b5c9b33c5d44d14357c,5501,8.9564593711146,9.071188068614248,16.195633792084518,3,Notebook,8,Win10,4,1,,14,i5-8250U,Web User
20201217-190303,a8cc6f0946584064ba504caee89350db,4804,16.9050041094887,9.056696479478504,15.432583090904524,2,Notebook,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-6006U,Web User
20200925-200228,2afada61471a436fb31abecaba92589b,2713,64.9276356880092,10.01194603963759,15.069464873980268,1,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Web User
20200904-200234,082e756e3475478386034d4cfd903fbe,3700,22.372777905272002,10.079497171272909,13.910859911581758,2,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Casual User
20201211-190235,06b23b20705c420fa2145c0af192e31a,1399,19.41513861374809,9.659162176031991,12.739004254589378,1,Notebook,8,Win10,4,0,Low-Midrange Graphics Cards,14,i5-8365U,Web User
20200201-200228,e3c578783bb1499890ec5ce356a684ab,5117,19.225123137784397,10.051421257645437,14.425384561525936,2,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i7-6600U,Casual User
20200229-200517,1592ddde8bfc49539eb7e7660939c31d,3199,13.0059155289585,9.828247119745978,15.827228997230995,1,Desktop,16,Win10,4,-1,High-End Graphics Cards,-1,Unknown,Gamer
20200721-200331,0868ae28683e4929af3b1e5013abfd6f,3900,23.0425448344233,8.618986626776913,13.12338887411712,2,Notebook,8,Win10,4,1,,14,i5-8350U,Communication
20200221-200525,05b8f22376364823b0529d8483d98a3a,1599,12.4306031660885,7.612827744966653,11.890107184587999,1,Desktop,8,Win10,4,6,,32,i7-2600,Office/Productivity
20200212-200229,6ec8201340814ff4a713b497ee970818,1800,60.3159318782112,10.439842293549006,13.59081462908309,1,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Web User
20200622-200236,09f35e69e3ab4481a7a8ad517d034ff3,5701,31.489019674246496,9.351923837769684,15.82242646994009,3,Notebook,16,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Gamer
20201223-190231,d2c8e7dc1f0e44a8a0a2d3fa869625cb,3100,31.097754598502693,9.548106924340729,11.975605257790544,1,Intel NUC/STK,8,Win10,2,2,,14,i3-8109U,Office/Productivity
20201130-190231,cca461f1751f4d55ba7e1b72ce44fb93,5507,12.6086671670991,6.339359684743444,10.639830879182215,3,Notebook,4,Win10,4,4,Low-Midrange Graphics Cards,22,N3540,Gamer
20200402-210232,f135e5abf782420a946261be353d47f3,3599,23.840011527801,10.225103241141607,15.000502399718398,2,Notebook,12,Win10,2,6,Low-Midrange Graphics Cards,22,i7-4500U,Web User
20200716-200259,19793579f55d4998ac7d8f01f9d9e670,3202,37.3289759327864,10.85194924957254,10.881025005265272,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Office/Productivity
20200707-200228,951c3d0efe374976ab8bbe3e2874e3f9,4700,92.57891211953293,10.418438711331707,17.594290703889342,2,Notebook,4,Win10,4,0,Low-End Graphics Cards,14,N5000,Casual Gamer
20201001-200228,e154cac86438411dbf5c3f4b094f0f6f,7792,21.1022999379356,7.796437713978111,12.676246417044812,4,Notebook,8,Win10,2,1,Low-Midrange Graphics Cards,14,i3-7020U,Entertainment
20200910-200229,0338051529254f0b89558777c64d738e,2403,16.8626917945137,7.667729625574689,11.781009639646603,1,Notebook,16,Win10,4,3,,14,i7-6700HQ,Communication
20201027-200230,7d4e63771aa044ebb0eee56e9ab51bb5,1198,12.305398552278499,9.43252660245017,14.319359532769289,1,Desktop,16,Win10,6,1,High-End Graphics Cards,14,i7-8700K,Casual Gamer
20200311-210227,08f30b5806e04565ae79c74bb6e94fc8,1700,61.873375805809296,9.596140933049814,14.829985642676142,1,Notebook,8,Win10,2,0,Low-Midrange Graphics Cards,14,i3-7020U,Office/Productivity
20200128-200228,c8b907247e0b48f5a4f232a69b153897,2000,9.20498365962247,8.559353800990438,11.057136395716686,1,Notebook,8,Win10,2,4,Low-End Graphics Cards,14,i5-5200U,Communication
20200316-210520,1f0796cd00b54c6f9cd3b12d97855e6b,2600,84.0617241247304,8.823309777945491,11.770926087316132,1,Notebook,8,Win10,2,5,Low-Midrange Graphics Cards,22,i5-4210U,Gamer
20200506-200228,354daad4ba864ec58868f20e73644b14,1011,24.7783041157128,8.820281807198576,16.2293860326688,1,Notebook,16,Win10,4,6,Low-End Graphics Cards,32,i7-2670QM,Win Store App User
20200416-210228,066e72bc729247da898fef497e1d97fb,2799,46.4831055089248,10.426116302032243,15.118872421668163,1,Notebook,8,Win10,2,2,Low-End Graphics Cards,14,G4560,Entertainment
20201108-190234,029a8fc7137c445e86e0f23acf7ff866,1184,47.8746148394971,10.691036448873826,14.15752511728202,1,Notebook,16,Win10,6,0,Low-Midrange Graphics Cards,14,i7-9750H,File & Network Sharer
20200309-210507,86c706895c434da6ac6544b7cefc894b,1697,66.216655162979,8.436368869344811,12.24901974939687,1,Notebook,8,Win10,2,6,,32,i5-540M,Web User
20200811-200232,0761d7e6e64c4fffa7d153a146140a8b,1100,6.51807387671757,10.313693255224484,15.209678437836821,1,Notebook,8,Win10,4,2,Low-Midrange Graphics Cards,14,i5-8250U,Communication
20200409-210228,753f0abd57b04b6088c4b3991c0eb200,1100,16.8463538257198,9.25904495830585,16.20836484468787,1,Desktop,16,Win10,4,3,,14,i7-6700K,Content Creator/IT
20200525-200228,040277fca130499482bf9aaf679c4d67,2200,9.738668750101132,9.434694764570963,15.86672596710936,1,Notebook,16,Win10,6,1,Low-Midrange Graphics Cards,14,i7-9750H,Office/Productivity
20200630-200256,57ac381177b146cfaeb669b03fce2be4,1200,35.3099408612605,9.421276989495157,13.677720071458952,1,Intel NUC/STK,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7260U,Content Creator/IT
20200825-200235,07df340fb62f45a49911251a1d5a0836,4301,22.419958221367196,10.945331882932393,15.63050088363557,2,Notebook,8,Win10,4,1,,14,i5-8265U,Office/Productivity
20200624-200305,0cd4c07ac41c48e2976dea0b21141334,1895,5.64965577291963,8.391978793899845,12.815265772516202,1,Desktop,8,Win10,4,6,Low-End Graphics Cards,22,i7-3770,Web User
20200904-200234,b092e2ec73554fbab62aaa6408506392,1100,15.9481930708775,7.596862203506971,10.882550717762204,1,Desktop,32,Win10,4,3,Mid-Range Graphics Cards,14,i7-6700,Office/Productivity
20200426-210227,15de307efad74facad0a60bf936f77f9,3299,47.969064266851795,9.53313430403938,15.638640199441637,2,Desktop,8,Win10,4,6,Mid-Range Graphics Cards,22,i5-3570,Casual Gamer
20200923-200232,b0f9663af4954763a3e2acffba38c7e3,1292,29.1794190821815,9.571995967585956,14.119186748375117,1,Intel NUC/STK,8,Win10,2,2,,14,i5-7300U,Web User
20200509-200228,0394c222698b4a44acc2b689cf0a06ee,6578,54.2209153507039,9.336238331068381,17.04241266520871,3,Notebook,2,Win8.1,2,6,Low-End Graphics Cards,32,i5-2410M,Office/Productivity
20200311-210227,e83f2d9aacb64dfa88643d62b74c48e0,1590,28.3648159758748,10.400181536344538,11.528701724113347,1,Notebook,16,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,Casual Gamer
20200416-210228,0712af1984734792afc8350557863cad,8801,42.7311678000202,10.638129547489187,16.161275245231565,4,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Web User
20200416-210228,0cc71734b5674a16a8e77f111737b1ba,1304,8.819300650295878,11.08641064443729,12.769690835420219,1,Desktop,16,Win10,4,1,,14,i7-8559U,Office/Productivity
20200621-200233,9ed327f6099144548652a9b574f9a115,1199,62.3433305047018,9.596439320560728,12.843629506011931,1,Desktop,16,Win10,4,5,High-End Graphics Cards,22,i7-4790,Casual Gamer
20200916-200237,06bd27bfc0e640bf93ded86e48ed9f1a,3600,9.735870533713749,8.852659744614089,11.556396066017122,2,Desktop,16,Win10,6,1,Low-Midrange Graphics Cards,14,i5-8600,Casual Gamer
20201123-190230,cd80e4d64ba04b2f996df0dfecb9c5a5,1201,19.445244522724096,11.2844132455668,17.891896189815274,1,Desktop,64,Win10,4,2,,14,i7-7700K,Casual Gamer
20200329-210233,bffae7b28fed4537860b9f4cac1d4ae8,1200,19.217669132413,6.240307145660625,9.843853770704248,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Office/Productivity
20200510-200229,adf4691209be483090bc8a9a8328fccd,8799,51.0188509188555,9.410574932667847,14.941198408490502,4,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Casual Gamer
20200917-200230,6ba26b90e4b341a485d62c22275adff7,1499,30.421872984773607,9.821559702988933,14.127472454086158,1,Notebook,16,Win10,4,3,High-End Graphics Cards,14,i7-6700K,Web User
20200304-200229,ea70bf5ad4b542929f53aaf226991055,4400,99.3749999125,10.416130193001989,16.559634044688323,2,Desktop,11,Win10,2,6,Low-Midrange Graphics Cards,32,i3-2120,Office/Productivity
20200811-200232,1c7ee95e99c04ef7866e76d7fbce7f66,8088,28.656453130559502,11.193482086973164,17.65215305407693,4,Desktop,16,Win10,6,1,High-End Graphics Cards,14,i5-8400,File & Network Sharer
20200410-210232,f99ab26002ac43a88192143984aa791c,2400,22.27207852659909,8.218645729622231,13.044472588412436,1,Intel NUC/STK,8,Win10,2,1,Low-Midrange Graphics Cards,10,i3-8121U,Web User
20200321-210228,06dc297f996b4e0285597f42e643c335,1109,15.9032074934655,8.122818272898096,15.581744871908372,1,Desktop,16,Win10,4,6,Low-End Graphics Cards,22,i7-4770K,Web User
20201119-190230,98337db260ce49df91774d72605ee59c,5907,30.4733151221291,8.901305612497318,13.745213199149342,3,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Communication
20200629-200227,067206075d1449c78189e751c70d0675,1500,40.3912268564333,10.575189889060828,14.18146168254503,1,Desktop,32,Win10,4,5,Low-End Graphics Cards,22,i5-4690K,Casual User
20200315-210228,911b986ad0e240eca5a109c8cbde45c9,2093,7.416620085969388,8.52847964548165,12.271271805499259,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,22,i5-3230M,Web User
20201231-190229,8f4377fcd06242f69ce1d9307dbd3cb1,3400,36.686134617773206,12.122200653818181,14.002372361980155,2,Desktop,32,Win10,4,5,Low-End Graphics Cards,22,i7-4790K,Web User
20200329-210233,431f65917a754d96a130ede4c570270b,1001,93.671867140614,9.06628218601173,12.861273391553672,1,Notebook,12,Win10,2,6,Office-Class Graphics Cards,22,i5-4200U,Casual User
20200824-200228,062628d122804fa8b9b744c752232804,2400,14.169591383717501,8.428007941100764,14.002259714895034,1,Notebook,16,Win10,6,1,,14,i7-8750H,Casual User
20200828-200232,cf2d1159bde94d41a7cd87cf2e96b39f,2100,44.451698630586904,8.798454136065253,13.753341785424578,1,Desktop,8,Win10,4,6,Low-End Graphics Cards,22,i5-3570K,Web User
20201104-190243,80f6d2e886ef4c1fa00c34f04f582664,1807,52.7355960883954,9.638144236833078,13.24962029948609,1,Notebook,16,Win10,2,4,Low-Midrange Graphics Cards,14,i7-6500U,Web User
20201126-190231,012fac024d954839ae57097c1c7344dc,1403,35.46396917083621,10.442259602263782,15.190597191124013,1,2 in 1,16,Win10,4,1,Mid-Range Graphics Cards,14,i7-8565U,Communication
20201123-190230,ed8d6c4ad7dd48eaa5b9631a8254b0c4,1703,35.995796308806,10.910104588476681,13.729067266320422,1,Desktop,8,Win10,4,5,Low-End Graphics Cards,22,i5-4690,Win Store App User
20200803-200231,04aa6862f0534a349734254d9e3a9db9,4998,17.8666620084052,10.373554720119161,14.157566051623567,2,Notebook,32,Win10,6,1,Low-Midrange Graphics Cards,14,i7-8750H,Content Creator/IT
20200531-200230,076e40e31b5748c3a05e3921a40b2b5c,1100,5.75477978198314,10.601918752783567,14.622470390426084,1,Desktop,32,Win10,8,1,,14,i9-9900K,Casual Gamer
20200727-200229,eedadbaeaf23423b999096257aae45e6,1500,35.1525472104457,10.198024929855997,15.528347770950443,1,Desktop,24,Win10,2,-1,,-1,Unknown,Entertainment
20200914-200229,05bedd1be9ca4631a5e797634ea9198a,1499,29.841427751258607,8.88535921467949,16.025702742927553,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Web User
20200324-210228,de24e1e4dede46c4b900947e69af9982,2000,20.4720854007383,9.355320189193254,15.358308994093248,1,Desktop,4,Win10,2,6,,22,i5-4200U,Office/Productivity
20200128-200228,882565de330e4adfa09b3af0c7c9d046,1199,60.237638489880005,11.47176069492479,17.832398659884472,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8300H,Gamer
20201031-200336,f22593fe7c7241fc97d9a45274c1b5f2,2300,71.850997908897,10.07304215418232,16.01061484551101,1,Desktop,8,Win10,4,2,Mid-Range Graphics Cards,14,i5-7400,Casual Gamer
20200409-210228,d1ea1e35f3ae4642a73d2f335730a9d8,1500,8.003927925837031,9.323841278722098,13.996653252542133,1,Notebook,8,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Casual User
20201003-200228,9a3d3ab315ac421ea7f2f052c52b1cb8,6002,25.70882361905189,9.335870549100667,11.343370333974788,3,Notebook,8,Win8.1,2,4,Low-Midrange Graphics Cards,14,i5-5250U,Content Creator/IT
20200329-210233,4c0912e9ba2e411c88570c8a1d952564,7300,51.028776732296286,10.061824024717042,14.63952207816334,3,Desktop,8,Win10,4,5,Low-End Graphics Cards,22,i5-4460S,Office/Productivity
20200821-200227,056acdd43e3b47bdb816141963eb70c4,4999,7.0180428428054,9.589652335937737,12.163478584227605,2,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8565U,Office/Productivity
20200427-210231,045eacd5dd8f4c4e8f6a2fc37d115f3a,6500,30.163573047730196,10.421363831216064,14.153688134420243,3,Desktop,16,Win10,4,6,Mid-Range Graphics Cards,22,i7-3770,Web User
20201224-190228,be34cf257dac4e7bb839b20973d50d2f,1200,8.983749808198679,8.40813139690477,14.791695903833698,1,Desktop,16,Win10,4,3,Mid-Range Graphics Cards,14,i7-6770HQ,Communication
20200630-200256,060b9e07b55b46629f84b84bd8fa5248,5500,27.820735654061888,7.589417056792625,12.087633985105256,2,Notebook,16,Win10,2,4,Low-End Graphics Cards,14,i5-5300U,Communication
20201015-200229,e0eb91b8376c4a14b56ac0d50605896a,1200,14.5403121453001,8.805721038288379,11.788310866147455,1,Notebook,16,Win10,2,4,Low-End Graphics Cards,14,i7-5500U,Content Creator/IT
20200725-200228,03fd7a18004c454b81a5d2a9dbb50fbb,1100,26.5649101396492,9.74375518644887,13.745699280270388,1,Intel NUC/STK,16,Win10,4,1,High-End Graphics Cards,14,i5-8259U,Casual User
20200821-200227,24e64080d16c4a50b496b62b9a490b91,1066,24.6902942787974,9.222801922402367,14.302460447357138,1,Notebook,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-5350U,Web User
20201124-190229,b5e1c871218b418a80d7ec56432b7080,1804,10.194659002691699,8.63355130399108,13.345741391908552,1,Intel NUC/STK,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7300U,File & Network Sharer
20200902-200251,e8a6e7b80b5c47acb8bea1a521a846e7,1409,30.528047080630692,9.191112088660388,15.644037061809897,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Communication
20200821-200227,a3f1a906ef2d4450ab6433823bec6184,5100,22.73123425198469,8.520779373334145,13.999716168605604,2,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8350U,Communication
20200511-200325,0636699e65b44b0e8e046af3ffe55c72,1109,32.69445782633729,9.065433870276323,12.124343634065394,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Office/Productivity
20200529-200233,37f9603a68f44cdca4137c60d0a7ed2d,1088,18.323311860857896,7.572817400973504,11.707380443737547,1,Desktop,8,Win10,4,1,Low-Midrange Graphics Cards,14,i3-8100,Web User
